County,LEA,FY,Year,CLASSFTE,CERTFTE,Enr
Los Angeles,PASADENA UNIFIED,1920.0,7/1/2019,794.0,713.3,15859
Los Angeles,POMONA UNIFIED,1920.0,7/1/2019,1136.0,975.9,21908
Los Angeles,ROSEMEAD ELEMENTARY,1920.0,7/1/2019,86.0,111.9,2394
Los Angeles,SAN MARINO UNIFIED,1920.0,7/1/2019,132.0,152.9,2894
Los Angeles,SANTA MONICA-MALIBU UNIFIED,1920.0,7/1/2019,612.0,508.1,10332
Los Angeles,SAUGUS UNION ELEMENTARY,1920.0,7/1/2019,381.0,383.7,9704
Los Angeles,SOUTH PASADENA UNIFIED,1920.0,7/1/2019,146.0,201.4,4836
Los Angeles,SOUTH WHITTIER ELEMENTARY,1920.0,7/1/2019,125.0,122.2,2610
Los Angeles,SULPHUR SPRINGS UNION ELEMENTARY,1920.0,7/1/2019,205.0,232.3,5326
Los Angeles,TEMPLE CITY UNIFIED,1920.0,7/1/2019,321.0,230.6,5611
Los Angeles,TORRANCE UNIFIED,1920.0,7/1/2019,1003.0,986.6,23000
Los Angeles,VALLE LINDO ELEMENTARY,1920.0,7/1/2019,30.0,47.0,1071
Los Angeles,WEST COVINA UNIFIED,1920.0,7/1/2019,432.0,386.7,8550
Los Angeles,WESTSIDE UNION ELEMENTARY,1920.0,7/1/2019,368.0,368.6,9686
Los Angeles,WHITTIER CITY ELEMENTARY,1920.0,7/1/2019,305.0,245.1,6013
Los Angeles,WHITTIER UNION HIGH,1920.0,7/1/2019,668.0,450.3,11157
Los Angeles,WILLIAM S. HART UNION HIGH,1920.0,7/1/2019,987.0,950.8,22172
Los Angeles,WILSONA ELEMENTARY,1920.0,7/1/2019,54.0,55.3,1230
Los Angeles,COMPTON UNIFIED,1920.0,7/1/2019,1016.0,841.8,20330
Los Angeles,HACIENDA LA PUENTE UNIFIED,1920.0,7/1/2019,810.0,772.5,17806
Los Angeles,ROWLAND UNIFIED,1920.0,7/1/2019,551.0,531.5,13060
Los Angeles,WALNUT VALLEY UNIFIED,1920.0,7/1/2019,415.0,558.4,13790
Los Angeles,SAN GABRIEL UNIFIED,1920.0,7/1/2019,210.0,214.9,4933
Los Angeles,ACTON-AGUA DULCE UNIFIED,1920.0,7/1/2019,288.0,55.6,1041
Los Angeles,MANHATTAN BEACH UNIFIED,1920.0,7/1/2019,329.0,291.8,6496
Los Angeles,REDONDO BEACH UNIFIED,1920.0,7/1/2019,369.0,399.7,10072
Los Angeles,ALHAMBRA UNIFIED,1920.0,7/1/2019,716.0,647.2,16194
Los Angeles,WISEBURN UNIFIED,1920.0,7/1/2019,167.0,99.8,2505
Madera,MADERA COUNTY OFFICE OF ED.,1920.0,7/1/2019,265.0,49.0,383
Madera,ALVIEW-DAIRYLAND UNION ELEMENTARY,1920.0,7/1/2019,13.0,18.1,385
Madera,BASS LAKE ELEMENTARY,1920.0,7/1/2019,45.0,41.2,891
Madera,CHOWCHILLA ELEMENTARY,1920.0,7/1/2019,106.0,94.0,2249
Madera,CHOWCHILLA UNION HIGH,1920.0,7/1/2019,53.0,49.7,1102
Madera,MADERA UNIFIED,1920.0,7/1/2019,834.0,892.9,20116
Madera,RAYMOND-KNOWLES UNION ELEMENTARY,1920.0,7/1/2019,4.0,5.0,76
Madera,GOLDEN VALLEY UNIFIED,1920.0,7/1/2019,97.0,99.2,2021
Madera,CHAWANAKEE JOINT UNIFIED,1920.0,7/1/2019,71.0,41.7,838
Madera,YOSEMITE UNIFIED,1920.0,7/1/2019,101.0,68.9,1528
Marin,MARIN COUNTY OFFICE OF ED.,1920.0,7/1/2019,158.0,39.5,285
Marin,BOLINAS-STINSON UNION ELEMENTARY,1920.0,7/1/2019,21.0,9.0,90
Marin,MILLER CREEK ELEMENTARY,1920.0,7/1/2019,72.0,90.3,2018
Marin,KENTFIELD ELEMENTARY,1920.0,7/1/2019,39.0,71.7,1187
Marin,LAGUNA JOINT ELEMENTARY,1920.0,7/1/2019,1.0,0.8,10
Marin,LAGUNITAS ELEMENTARY,1920.0,7/1/2019,14.0,12.0,237
Marin,LARKSPUR ELEMENTARY,1920.0,7/1/2019,41.0,76.3,1531
Marin,LINCOLN ELEMENTARY,1920.0,7/1/2019,0.0,2.0,7
Marin,MILL VALLEY ELEMENTARY,1920.0,7/1/2019,96.0,159.5,2835
Marin,NICASIO ELEMENTARY,1920.0,7/1/2019,2.0,3.0,38
Marin,NOVATO UNIFIED,1920.0,7/1/2019,238.0,349.6,7523
Marin,REED UNION ELEMENTARY,1920.0,7/1/2019,53.0,78.8,1302
Marin,ROSS ELEMENTARY,1920.0,7/1/2019,19.0,29.8,383
Marin,SAN RAFAEL CITY ELEMENTARY,1920.0,7/1/2019,102.0,205.5,4574
Marin,SAN RAFAEL CITY HIGH,1920.0,7/1/2019,74.0,121.5,2750
Marin,SAUSALITO-MARIN CITY ELEMENTARY,1920.0,7/1/2019,38.0,9.1,108
Marin,TAMALPAIS UNION HIGH,1920.0,7/1/2019,143.0,263.5,5095
Marin,SHORELINE UNIFIED,1920.0,7/1/2019,40.0,47.8,504
Marin,ROSS VALLEY ELEMENTARY,1920.0,7/1/2019,67.0,107.9,2028
Mariposa,MARIPOSA COUNTY OFFICE OF ED.,1920.0,7/1/2019,8.0,7.0,46
Mariposa,MARIPOSA COUNTY UNIFIED,1920.0,7/1/2019,133.0,91.7,1681
Mendocino,MENDOCINO COUNTY OFFICE OF ED.,1920.0,7/1/2019,59.0,5.0,51
Mendocino,ANDERSON VALLEY UNIFIED,1920.0,7/1/2019,38.0,32.8,448
Mendocino,FORT BRAGG UNIFIED,1920.0,7/1/2019,110.0,92.1,1814
Mendocino,MANCHESTER UNION ELEMENTARY,1920.0,7/1/2019,4.0,4.0,45
Mendocino,MENDOCINO UNIFIED,1920.0,7/1/2019,48.0,39.0,525
Mendocino,ROUND VALLEY UNIFIED,1920.0,7/1/2019,29.0,28.3,422
Mendocino,UKIAH UNIFIED,1920.0,7/1/2019,334.0,320.3,6018
Mendocino,WILLITS UNIFIED,1920.0,7/1/2019,78.0,83.9,1561
Mendocino,POTTER VALLEY COMMUNITY UNIFIED,1920.0,7/1/2019,18.0,14.4,288
Mendocino,LAYTONVILLE UNIFIED,1920.0,7/1/2019,37.0,22.0,372
Mendocino,LEGGETT VALLEY UNIFIED,1920.0,7/1/2019,14.0,13.0,131
Mendocino,ARENA UNION/POINT ARENA JT UN,1920.0,7/1/2019,50.0,27.1,381
Merced,MERCED COUNTY OFFICE OF ED.,1920.0,7/1/2019,641.0,109.3,1249
Merced,ATWATER ELEMENTARY,1920.0,7/1/2019,214.0,215.0,4978
Merced,BALLICO-CRESSEY ELEMENTARY,1920.0,7/1/2019,18.0,3.0,47
Merced,EL NIDO ELEMENTARY,1920.0,7/1/2019,10.0,9.0,158
Merced,HILMAR UNIFIED,1920.0,7/1/2019,80.0,112.9,2429
Merced,LE GRAND UNION ELEMENTARY,1920.0,7/1/2019,32.0,17.0,351
Merced,LE GRAND UNION HIGH,1920.0,7/1/2019,27.0,27.9,527
Merced,LIVINGSTON UNION ELEMENTARY,1920.0,7/1/2019,108.0,109.5,2494
Merced,LOS BANOS UNIFIED,1920.0,7/1/2019,424.0,460.6,11084
Merced,MCSWAIN UNION ELEMENTARY,1920.0,7/1/2019,38.0,42.0,859
Merced,MERCED CITY ELEMENTARY,1920.0,7/1/2019,409.0,463.6,11079
Merced,MERCED UNION HIGH,1920.0,7/1/2019,433.0,516.0,10748
Merced,PLAINSBURG UNION ELEMENTARY,1920.0,7/1/2019,5.0,5.8,107
Merced,PLANADA ELEMENTARY,1920.0,7/1/2019,46.0,40.8,857
Merced,SNELLING-MERCED FALLS UNION ELEM.,1920.0,7/1/2019,5.0,5.0,81
Merced,WEAVER UNION ELEMENTARY,1920.0,7/1/2019,99.0,134.5,2926
Merced,WINTON ELEMENTARY,1920.0,7/1/2019,92.0,88.2,2051
Merced,GUSTINE UNIFIED,1920.0,7/1/2019,64.0,90.0,1812
Merced,MERCED RIVER UNION ELEMENTARY,1920.0,7/1/2019,8.0,7.1,203
Merced,DOS PALOS-ORO LOMA JOINT UNIFIED,1920.0,7/1/2019,124.0,113.9,2346
Merced,DELHI UNIFIED,1920.0,7/1/2019,136.0,109.0,2580
Modoc,MODOC COUNTY OFFICE OF ED.,1920.0,7/1/2019,19.0,6.0,25
Modoc,SURPRISE VALLEY JOINT UNIFIED,1920.0,7/1/2019,13.0,7.5,108
Modoc,MODOC JOINT UNIFIED,1920.0,7/1/2019,39.0,46.5,857
Modoc,TULELAKE BASIN JOINT UNIFIED,1920.0,7/1/2019,21.0,24.4,404
Mono,MONO COUNTY OFFICE OF ED.,1920.0,7/1/2019,10.0,2.0,11
Mono,EASTERN SIERRA UNIFIED,1920.0,7/1/2019,39.0,32.6,433
Mono,MAMMOTH UNIFIED,1920.0,7/1/2019,43.0,61.0,1189
Monterey,MONTEREY COUNTY OFFICE OF ED.,1920.0,7/1/2019,239.0,57.5,470
Monterey,ALISAL UNION ELEMENTARY,1920.0,7/1/2019,305.0,340.0,8524
Monterey,BRADLEY UNION ELEMENTARY,1920.0,7/1/2019,4.0,4.0,70
Monterey,CARMEL UNIFIED,1920.0,7/1/2019,169.0,158.8,2483
Monterey,CHUALAR UNION ELEMENTARY,1920.0,7/1/2019,24.0,16.0,298
Monterey,GRAVES ELEMENTARY,1920.0,7/1/2019,2.0,2.0,42
Monterey,GREENFIELD UNION ELEMENTARY,1920.0,7/1/2019,196.0,154.4,3550
Monterey,KING CITY UNION ELEMENTARY,1920.0,7/1/2019,101.0,142.0,2671
Monterey,SOUTH MONTEREY CO JT UN HIGH,1920.0,7/1/2019,87.0,104.0,2491
Monterey,LAGUNITA ELEMENTARY,1920.0,7/1/2019,1.0,5.0,91
Monterey,MISSION UNION ELEMENTARY,1920.0,7/1/2019,5.0,8.0,125
Monterey,MONTEREY PENINSULA UNIFIED,1920.0,7/1/2019,521.0,483.1,9951
Monterey,PACIFIC GROVE UNIFIED,1920.0,7/1/2019,93.0,109.0,1981
Monterey,SALINAS CITY ELEMENTARY,1920.0,7/1/2019,370.0,378.5,8566
Monterey,SALINAS UNION HIGH,1920.0,7/1/2019,576.0,688.5,16250
Monterey,SAN ANTONIO UNION ELEMENTARY,1920.0,7/1/2019,11.0,8.0,137
Monterey,SAN ARDO UNION ELEMENTARY,1920.0,7/1/2019,10.0,6.0,114
Monterey,SAN LUCAS UNION ELEMENTARY,1920.0,7/1/2019,7.0,4.0,75
Monterey,SANTA RITA UNION ELEMENTARY,1920.0,7/1/2019,117.0,160.0,3588
Monterey,SPRECKELS UNION ELEMENTARY,1920.0,7/1/2019,31.0,48.1,996
Monterey,WASHINGTON UNION ELEMENTARY,1920.0,7/1/2019,28.0,37.0,880
Monterey,NORTH MONTEREY COUNTY UNIFIED,1920.0,7/1/2019,215.0,211.4,4594
Monterey,BIG SUR UNIFIED,1920.0,7/1/2019,0.0,0.0,0
Monterey,SOLEDAD UNIFIED,1920.0,7/1/2019,154.0,207.0,4871
Monterey,GONZALES UNIFIED,1920.0,7/1/2019,104.0,101.7,2344
Napa,NAPA COUNTY OFFICE OF ED.,1920.0,7/1/2019,44.0,7.9,108
Napa,CALISTOGA JOINT UNIFIED,1920.0,7/1/2019,38.0,47.1,857
Napa,HOWELL MOUNTAIN ELEMENTARY,1920.0,7/1/2019,4.0,5.0,99
Napa,NAPA VALLEY UNIFIED,1920.0,7/1/2019,647.0,748.9,16717
Napa,POPE VALLEY UNION ELEMENTARY,1920.0,7/1/2019,5.0,4.0,46
Napa,ST. HELENA UNIFIED,1920.0,7/1/2019,62.0,84.5,1242
Nevada,NEVADA COUNTY OFFICE OF ED.,1920.0,7/1/2019,180.0,14.1,58
Nevada,CHICAGO PARK ELEMENTARY,1920.0,7/1/2019,7.0,6.8,115
Nevada,CLEAR CREEK ELEMENTARY,1920.0,7/1/2019,6.0,8.7,181
Nevada,GRASS VALLEY ELEMENTARY,1920.0,7/1/2019,89.0,71.2,1267
Nevada,NEVADA CITY ELEMENTARY,1920.0,7/1/2019,30.0,37.4,756
Nevada,NEVADA JOINT UNION HIGH,1920.0,7/1/2019,142.0,132.0,2589
Nevada,PLEASANT RIDGE UNION ELEMENTARY,1920.0,7/1/2019,54.0,53.8,1272
Nevada,UNION HILL ELEMENTARY,1920.0,7/1/2019,24.0,8.4,747
Nevada,TWIN RIDGES ELEMENTARY,1920.0,7/1/2019,13.0,7.0,99
Nevada,PENN VALLEY UNION ELEMENTARY,1920.0,7/1/2019,31.0,26.5,537
Orange,ORANGE COUNTY OFFICE OF ED.,1920.0,7/1/2019,846.0,194.0,2802
Orange,ANAHEIM ELEMENTARY,1920.0,7/1/2019,777.0,732.4,16359
Orange,ANAHEIM UNION HIGH,1920.0,7/1/2019,1067.0,1194.6,29797
Orange,BREA-OLINDA UNIFIED,1920.0,7/1/2019,261.0,233.3,6070
Orange,BUENA PARK ELEMENTARY,1920.0,7/1/2019,158.0,195.8,4456
Orange,CAPISTRANO UNIFIED,1920.0,7/1/2019,1680.0,1852.1,46424
Orange,CENTRALIA ELEMENTARY,1920.0,7/1/2019,175.0,165.0,4214
Orange,CYPRESS ELEMENTARY,1920.0,7/1/2019,143.0,164.7,3812
Orange,FOUNTAIN VALLEY ELEMENTARY,1920.0,7/1/2019,214.0,245.2,6316
Orange,FULLERTON ELEMENTARY,1920.0,7/1/2019,550.0,507.4,12848
Orange,FULLERTON JOINT UNION HIGH,1920.0,7/1/2019,362.0,517.6,13603
Orange,GARDEN GROVE UNIFIED,1920.0,7/1/2019,1657.0,1741.3,41395
Orange,HUNTINGTON BEACH CITY ELEMENTARY,1920.0,7/1/2019,215.0,260.2,6453
Orange,HUNTINGTON BEACH UNION HIGH,1920.0,7/1/2019,389.0,633.1,15875
Orange,LAGUNA BEACH UNIFIED,1920.0,7/1/2019,132.0,141.5,2779
Orange,LA HABRA CITY ELEMENTARY,1920.0,7/1/2019,269.0,187.1,4664
Orange,MAGNOLIA ELEMENTARY,1920.0,7/1/2019,392.0,240.5,5671
Orange,NEWPORT-MESA UNIFIED,1920.0,7/1/2019,1314.0,927.6,20150
Orange,OCEAN VIEW ELEMENTARY,1920.0,7/1/2019,358.0,318.7,7712
Orange,ORANGE UNIFIED,1920.0,7/1/2019,1159.0,1026.0,25029
Orange,PLACENTIA-YORBA LINDA UNIFIED,1920.0,7/1/2019,756.0,1000.8,25145
Orange,SANTA ANA UNIFIED,1920.0,7/1/2019,1972.0,1867.7,45169
Orange,SAVANNA ELEMENTARY,1920.0,7/1/2019,55.0,94.0,2092
Orange,WESTMINSTER ELEMENTARY,1920.0,7/1/2019,351.0,402.7,9030
Orange,SADDLEBACK VALLEY UNIFIED,1920.0,7/1/2019,815.0,956.3,26275
Orange,TUSTIN UNIFIED,1920.0,7/1/2019,883.0,869.1,23496
Orange,IRVINE UNIFIED,1920.0,7/1/2019,1367.0,1304.4,36137
Orange,LOS ALAMITOS UNIFIED,1920.0,7/1/2019,349.0,371.9,9682
Placer,PLACER COUNTY OFFICE OF ED.,1920.0,7/1/2019,392.0,21.2,170
Placer,ACKERMAN ELEMENTARY,1920.0,7/1/2019,18.0,28.5,592
Placer,ALTA-DUTCH FLAT UNION ELEMENTARY,1920.0,7/1/2019,5.0,3.9,100
Placer,AUBURN UNION ELEMENTARY,1920.0,7/1/2019,69.0,77.3,1723
Placer,COLFAX ELEMENTARY,1920.0,7/1/2019,15.0,21.4,386
Placer,DRY CREEK JOINT ELEMENTARY,1920.0,7/1/2019,189.0,316.2,6669
Placer,EUREKA UNION ELEMENTARY,1920.0,7/1/2019,110.0,152.9,3341
Placer,FORESTHILL UNION ELEMENTARY,1920.0,7/1/2019,20.0,21.0,417
Placer,LOOMIS UNION ELEMENTARY,1920.0,7/1/2019,81.0,104.5,2498
Placer,NEWCASTLE ELEMENTARY,1920.0,7/1/2019,54.0,10.3,187
Placer,PLACER HILLS ELEMENTARY,1920.0,7/1/2019,37.0,33.0,762
Placer,PLACER UNION HIGH,1920.0,7/1/2019,151.0,163.9,3903
Placer,ROSEVILLE CITY ELEMENTARY,1920.0,7/1/2019,331.0,511.1,11473
Placer,ROSEVILLE JOINT UNION HIGH,1920.0,7/1/2019,360.0,449.8,10447
Placer,TAHOE-TRUCKEE UNIFIED,1920.0,7/1/2019,322.0,217.5,3981
Placer,WESTERN PLACER UNIFIED,1920.0,7/1/2019,296.0,307.1,7228
Placer,ROCKLIN UNIFIED,1920.0,7/1/2019,475.0,565.5,12035
Plumas,PLUMAS COUNTY OFFICE OF ED.,1920.0,7/1/2019,18.0,6.0,33
Plumas,PLUMAS UNIFIED,1920.0,7/1/2019,130.0,104.8,1860
Riverside,RIVERSIDE COUNTY OFFICE OF ED.,1920.0,7/1/2019,706.0,103.5,1024
Riverside,ALVORD UNIFIED,1920.0,7/1/2019,597.0,761.2,18148
Riverside,BANNING UNIFIED,1920.0,7/1/2019,224.0,195.7,4569
Riverside,BEAUMONT UNIFIED,1920.0,7/1/2019,427.0,424.2,10726
Riverside,CORONA-NORCO UNIFIED,1920.0,7/1/2019,1581.0,2127.7,52500
Riverside,DESERT CENTER UNIFIED,1920.0,7/1/2019,7.0,3.0,28
Riverside,DESERT SANDS UNIFIED,1920.0,7/1/2019,1044.0,1085.9,25755
Riverside,HEMET UNIFIED,1920.0,7/1/2019,1169.0,915.6,20297
Riverside,JURUPA UNIFIED,1920.0,7/1/2019,756.0,878.5,19024
Riverside,MENIFEE UNION ELEMENTARY,1920.0,7/1/2019,416.0,445.8,10759
Riverside,MORENO VALLEY UNIFIED,1920.0,7/1/2019,1386.0,1446.6,32237
Riverside,NUVIEW UNION ELEMENTARY,1920.0,7/1/2019,87.0,67.0,1547
Riverside,PALM SPRINGS UNIFIED,1920.0,7/1/2019,892.0,997.1,21564
Riverside,PALO VERDE UNIFIED,1920.0,7/1/2019,178.0,134.1,2863
Riverside,PERRIS ELEMENTARY,1920.0,7/1/2019,196.0,232.5,4679
Riverside,PERRIS UNION HIGH,1920.0,7/1/2019,410.0,400.5,9772
Riverside,RIVERSIDE UNIFIED,1920.0,7/1/2019,1528.0,1692.1,40156
Riverside,ROMOLAND ELEMENTARY,1920.0,7/1/2019,133.0,182.8,4205
Riverside,SAN JACINTO UNIFIED,1920.0,7/1/2019,466.0,438.0,10122
Riverside,COACHELLA VALLEY UNIFIED,1920.0,7/1/2019,879.0,812.9,17657
Riverside,LAKE ELSINORE UNIFIED,1920.0,7/1/2019,832.0,907.3,21044
Riverside,TEMECULA VALLEY UNIFIED,1920.0,7/1/2019,983.0,1158.7,27953
Riverside,MURRIETA VALLEY UNIFIED,1920.0,7/1/2019,826.0,917.2,23452
Riverside,VAL VERDE UNIFIED,1920.0,7/1/2019,743.0,837.2,19917
Sacramento,SACRAMENTO COUNTY OFFICE OF ED.,1920.0,7/1/2019,507.0,81.6,1022
Sacramento,ARCOHE UNION ELEMENTARY,1920.0,7/1/2019,23.0,25.0,485
Sacramento,ELK GROVE UNIFIED,1920.0,7/1/2019,2428.0,2831.4,63158
Sacramento,ELVERTA JOINT ELEMENTARY,1920.0,7/1/2019,18.0,9.9,220
Sacramento,FOLSOM-CORDOVA UNIFIED,1920.0,7/1/2019,846.0,949.3,20402
Sacramento,GALT JOINT UNION ELEMENTARY,1920.0,7/1/2019,222.0,168.2,3542
Sacramento,GALT JOINT UNION HIGH,1920.0,7/1/2019,100.0,102.9,2211
Sacramento,RIVER DELTA JOINT UNIFIED,1920.0,7/1/2019,128.0,101.6,1970
Sacramento,ROBLA ELEMENTARY,1920.0,7/1/2019,119.0,112.1,2066
Sacramento,SACRAMENTO CITY UNIFIED,1920.0,7/1/2019,1629.0,1726.0,40125
Sacramento,SAN JUAN UNIFIED,1920.0,7/1/2019,1936.0,1874.7,39388
Sacramento,CENTER JOINT UNIFIED,1920.0,7/1/2019,214.0,208.5,4251
Sacramento,NATOMAS UNIFIED,1920.0,7/1/2019,540.0,459.1,10495
Sacramento,TWIN RIVERS UNIFIED,1920.0,7/1/2019,1361.0,893.5,25234
San Benito,SAN BENITO COUNTY OFFICE OF ED.,1920.0,7/1/2019,30.0,2.3,33
San Benito,BITTERWATER-TULLY JOINT UNION ELEM,1920.0,7/1/2019,2.0,2.0,40
San Benito,CIENEGA UNION ELEMENTARY,1920.0,7/1/2019,3.0,1.9,32
San Benito,HOLLISTER ELEMENTARY,1920.0,7/1/2019,261.0,244.3,5612
San Benito,JEFFERSON ELEMENTARY,1920.0,7/1/2019,1.0,1.0,5
San Benito,NORTH COUNTY JOINT UNION ELEM.,1920.0,7/1/2019,21.0,35.0,744
San Benito,PANOCHE ELEMENTARY,1920.0,7/1/2019,0.0,1.0,4
San Benito,SAN BENITO HIGH,1920.0,7/1/2019,115.0,127.9,3187
San Benito,SOUTHSIDE ELEMENTARY,1920.0,7/1/2019,7.0,10.0,215
San Benito,TRES PINOS UNION ELEMENTARY,1920.0,7/1/2019,0.0,6.0,91
San Benito,WILLOW GROVE UNION ELEMENTARY,1920.0,7/1/2019,2.0,2.0,11
San Benito,AROMAS/SAN JUAN UNIFIED,1920.0,7/1/2019,38.0,49.1,1026
San Bernardino,SAN BERNARDINO CO. OFFICE OF ED.,1920.0,7/1/2019,1358.0,264.0,1670
San Bernardino,ADELANTO ELEMENTARY,1920.0,7/1/2019,392.0,376.6,8193
San Bernardino,ALTA LOMA ELEMENTARY,1920.0,7/1/2019,251.0,250.0,6055
San Bernardino,BARSTOW UNIFIED,1920.0,7/1/2019,314.0,264.6,6429
San Bernardino,BEAR VALLEY UNIFIED,1920.0,7/1/2019,112.0,104.1,2387
San Bernardino,CENTRAL ELEMENTARY,1920.0,7/1/2019,190.0,190.5,4443
San Bernardino,CHAFFEY UNION HIGH,1920.0,7/1/2019,838.0,988.1,23635
San Bernardino,CHINO UNIFIED,1920.0,7/1/2019,891.0,1146.0,27465
San Bernardino,COLTON JOINT UNIFIED,1920.0,7/1/2019,910.0,975.4,21450
San Bernardino,CUCAMONGA ELEMENTARY,1920.0,7/1/2019,98.0,122.0,2439
San Bernardino,ETIWANDA ELEMENTARY,1920.0,7/1/2019,506.0,611.9,14013
San Bernardino,FONTANA UNIFIED,1920.0,7/1/2019,1630.0,1715.0,36111
San Bernardino,HELENDALE ELEMENTARY,1920.0,7/1/2019,110.0,28.4,670
San Bernardino,MORONGO UNIFIED,1920.0,7/1/2019,346.0,368.1,8478
San Bernardino,MOUNTAIN VIEW ELEMENTARY,1920.0,7/1/2019,95.0,110.5,2538
San Bernardino,MT. BALDY JOINT ELEMENTARY,1920.0,7/1/2019,5.0,5.0,109
San Bernardino,NEEDLES UNIFIED,1920.0,7/1/2019,45.0,45.3,998
San Bernardino,ONTARIO-MONTCLAIR ELEMENTARY,1920.0,7/1/2019,953.0,955.9,20088
San Bernardino,ORO GRANDE ELEMENTARY,1920.0,7/1/2019,138.0,3.2,93
San Bernardino,REDLANDS UNIFIED,1920.0,7/1/2019,680.0,905.7,20805
San Bernardino,RIALTO UNIFIED,1920.0,7/1/2019,958.0,1072.8,25167
San Bernardino,RIM OF THE WORLD UNIFIED,1920.0,7/1/2019,149.0,137.3,3113
San Bernardino,SAN BERNARDINO CITY UNIFIED,1920.0,7/1/2019,2289.0,2077.8,48653
San Bernardino,TRONA JOINT UNIFIED,1920.0,7/1/2019,28.0,19.5,264
San Bernardino,VICTOR ELEMENTARY,1920.0,7/1/2019,410.0,489.0,12362
San Bernardino,VICTOR VALLEY UNION HIGH,1920.0,7/1/2019,392.0,399.7,10815
San Bernardino,YUCAIPA-CALIMESA JOINT UNIFIED,1920.0,7/1/2019,341.0,346.8,8112
San Bernardino,BAKER VALLEY UNIFIED,1920.0,7/1/2019,9.0,11.7,130
San Bernardino,SILVER VALLEY UNIFIED,1920.0,7/1/2019,98.0,116.6,2151
San Bernardino,SNOWLINE JOINT UNIFIED,1920.0,7/1/2019,420.0,318.9,7450
San Bernardino,HESPERIA UNIFIED,1920.0,7/1/2019,1054.0,937.2,22052
San Bernardino,LUCERNE VALLEY UNIFIED,1920.0,7/1/2019,267.0,43.3,830
San Bernardino,UPLAND UNIFIED,1920.0,7/1/2019,391.0,453.6,10553
San Bernardino,APPLE VALLEY UNIFIED,1920.0,7/1/2019,570.0,571.8,13282
San Diego,SAN DIEGO COUNTY OFFICE OF ED.,1920.0,7/1/2019,764.0,119.4,1207
San Diego,ALPINE UNION ELEMENTARY,1920.0,7/1/2019,55.0,73.0,1635
San Diego,BORREGO SPRINGS UNIFIED,1920.0,7/1/2019,83.0,21.7,373
San Diego,CAJON VALLEY UNION ELEMENTARY,1920.0,7/1/2019,902.0,759.3,16406
San Diego,CARDIFF ELEMENTARY,1920.0,7/1/2019,41.0,39.0,655
San Diego,CHULA VISTA ELEMENTARY,1920.0,7/1/2019,1053.0,1056.7,23107
San Diego,CORONADO UNIFIED,1920.0,7/1/2019,135.0,148.4,3054
San Diego,DEHESA ELEMENTARY,1920.0,7/1/2019,132.0,9.0,155
San Diego,DEL MAR UNION ELEMENTARY,1920.0,7/1/2019,238.0,220.5,4128
San Diego,ENCINITAS UNION ELEMENTARY,1920.0,7/1/2019,187.0,216.6,5341
San Diego,ESCONDIDO UNION ELEMENTARY,1920.0,7/1/2019,750.0,698.1,14996
San Diego,ESCONDIDO UNION HIGH,1920.0,7/1/2019,314.0,326.2,7257
San Diego,FALLBROOK UNION ELEMENTARY,1920.0,7/1/2019,254.0,234.3,5275
San Diego,FALLBROOK UNION HIGH,1920.0,7/1/2019,102.0,104.6,2150
San Diego,GROSSMONT UNION HIGH,1920.0,7/1/2019,764.0,700.2,16730
San Diego,JAMUL-DULZURA UNION ELEMENTARY,1920.0,7/1/2019,38.0,27.0,576
San Diego,JULIAN UNION ELEMENTARY,1920.0,7/1/2019,66.0,13.6,273
San Diego,JULIAN UNION HIGH,1920.0,7/1/2019,8.0,9.2,108
San Diego,LAKESIDE UNION ELEMENTARY,1920.0,7/1/2019,156.0,218.5,4978
San Diego,LA MESA-SPRING VALLEY ELEMENTARY,1920.0,7/1/2019,481.0,444.3,11781
San Diego,LEMON GROVE ELEMENTARY,1920.0,7/1/2019,168.0,150.6,3414
San Diego,MOUNTAIN EMPIRE UNIFIED,1920.0,7/1/2019,151.0,85.8,1711
San Diego,NATIONAL ELEMENTARY,1920.0,7/1/2019,304.0,220.0,5046
San Diego,POWAY UNIFIED,1920.0,7/1/2019,2752.0,1412.9,36513
San Diego,RAMONA CITY UNIFIED,1920.0,7/1/2019,260.0,230.4,5373
San Diego,RANCHO SANTA FE ELEMENTARY,1920.0,7/1/2019,34.0,47.5,561
San Diego,SAN DIEGO UNIFIED,1920.0,7/1/2019,5920.0,4972.5,101967
San Diego,SAN DIEGUITO UNION HIGH,1920.0,7/1/2019,350.0,516.6,13141
San Diego,SAN PASQUAL UNION ELEMENTARY,1920.0,7/1/2019,22.0,31.1,564
San Diego,SANTEE ELEMENTARY,1920.0,7/1/2019,314.0,264.8,6780
San Diego,SAN YSIDRO ELEMENTARY,1920.0,7/1/2019,208.0,196.0,4470
San Diego,SOLANA BEACH ELEMENTARY,1920.0,7/1/2019,85.0,147.4,2961
San Diego,SOUTH BAY UNION ELEMENTARY,1920.0,7/1/2019,249.0,236.0,4946
San Diego,SPENCER VALLEY ELEMENTARY,1920.0,7/1/2019,24.0,4.0,45
San Diego,SWEETWATER UNION HIGH,1920.0,7/1/2019,1822.0,1641.2,38468
San Diego,VALLECITOS ELEMENTARY,1920.0,7/1/2019,11.0,10.0,195
San Diego,VISTA UNIFIED,1920.0,7/1/2019,954.0,978.0,20308
San Diego,CARLSBAD UNIFIED,1920.0,7/1/2019,371.0,479.0,11449
